title,link,summary,published,source_category,rss_category,rss_tags,source
Kohli and Salt lead RCB to victory in IPL opener,https://www.bbc.com/sport/cricket/articles/c0mw7ey2d3ko,Virat Kohli and Phil Salt's opening stand of 95 helps Royal Challengers Bengaluru beat Kolkata Knight Riders in the opening match of the 2025 IPL.,"Sat, 22 Mar 2025 17:39:18 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
A win & a ring - Madsen enjoys 'surprise twist' on Everton comeback,https://www.bbc.com/sport/football/articles/c4ge613r7rlo,Everton forward Rikke Madsen has a comeback to remember as her boyfriend proposes after her first appearance in more than a year.,"Sat, 22 Mar 2025 17:25:19 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Anning wins GB's first women's 400m world indoor title,https://www.bbc.com/sport/athletics/videos/c7vzyq979zvo,"Amber Anning wins the first ever women's 400m world indoor title for Great Britain, narrowly beating USA's Alexis Holmes at the World Indoor Athletics Championships in Nanjing, China.","Sat, 22 Mar 2025 13:05:59 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Matondo scores first Wales goal in Kazakhstan win,https://www.bbc.com/sport/football/videos/c0rzewjg8n7o,Watch as Rabbi Matondo scores his first Wales goal in a 3-1 World Cup qualifying victory over Kazakhstan in Cardiff.,"Sat, 22 Mar 2025 22:28:41 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
France survive red card to beat Ireland in Six Nations opener,https://www.bbc.com/sport/rugby-union/videos/cp3y0g5ldnlo,Ireland fail to capitalise on a 20-minute red card for Gabrielle Vernier as France secure a 27-15 win in the opening match of the Women's Six Nations in Belfast.,"Sat, 22 Mar 2025 16:09:43 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'It means a lot!' - emotional Hunt reacts to fifth place finish in 60m final,https://www.bbc.com/sport/athletics/videos/c39vee24n48o,"A tearful Amy Hunt says ""anything is possibe"" following her fifth place finish in the women's 60m final at the World Indoor Athletics Championships in Nanjing, China.","Sat, 22 Mar 2025 13:53:12 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'A larger than life star' - Foreman dies age 76,https://www.bbc.com/sport/boxing/videos/cy057zpy8dzo,"BBC's Mike Bushell takes us through the legacy of one of boxing's heavyweight legends, George Foreman, as he passses away at the age of 76.","Sat, 22 Mar 2025 15:29:11 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Forest to revive Luiz interest - Sunday's gossip,https://www.bbc.com/sport/football/articles/cy87ee6z73jo,"Nottingham Forest will revive their interest in Douglas Luiz, Everton eye Koni de Winter as a potential Jarrad Branthwaite replacement, Bournemouth hope to make Kepa Arrizabalaga's loan permanent, plus more.","Sat, 22 Mar 2025 23:01:18 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"'If Big George hit you, you stayed hit' - Foreman obituary",https://www.bbc.com/sport/boxing/articles/c39veyw9lgeo,"George Foreman goes down as one of the greatest ever heavyweight boxers, one part of a ""holy trinity of heavyweight boxers with Muhammad Ali and Joe Frazier"".","Sat, 22 Mar 2025 13:01:35 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
The 'pretty special' 17-year-old out to dash Scotland dreams,https://www.bbc.com/sport/football/articles/cjw2xxq9yy1o,"Scotland take a hard-earned 1-0 lead into Sunday's second leg against Greece at Hampden Park, but no-one in their ranks is taking overall victory for granted, especially with the threat of a 'pretty special' 17-year-old in Konstantinos Karetsas.","Sat, 22 Mar 2025 14:36:47 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Hamilton hits out at 'yapping' critics after China sprint win,https://www.bbc.com/sport/formula1/articles/c78egyj4ng3o,"Lewis Hamilton hits out at ""yapping"" critics after taking his first win for Ferrari in the sprint race at the Chinese Grand Prix.","Sat, 22 Mar 2025 12:18:30 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Scotland triumph in another thriller against Wales,https://www.bbc.com/sport/rugby-union/articles/c5yx4n0rle2o,Scotland edged another nail-biting encounter against Wales to kickstart their 2025 Women's Six Nations campaign.,"Sat, 22 Mar 2025 19:07:08 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Ireland want to be more than 'noble losers' - Bemand,https://www.bbc.com/sport/articles/cr529yd681no,"Ireland head coach Scott Bemand says his side want more than to make a ""good fist of it"" against the best teams in the world after they were beaten 27-15 by France at home to open the Women's Six Nations.","Sat, 22 Mar 2025 17:04:25 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'The greatest vaulter the world has ever seen!' - Duplantis retains world indoor title,https://www.bbc.com/sport/athletics/videos/c0l1ye26n7po,Sweden's Mondo Duplantis sees off stiff competition from Greece's Emmanouil Karalis to retain his pole vault world title at the World Indoor Athletics Championships.,"Sat, 22 Mar 2025 13:20:03 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Everton's Madsen gets surprise proposal after WSL win,https://www.bbc.com/sport/videos/c4ge6g3mk72o,Watch the moment Everton forward Rikke Madsen gets proposed to following their 3-0 victory over Crystal Palace in the Women's Super League.,"Sat, 22 Mar 2025 20:08:42 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Bloodgate - Ross Kemp investigates rugby's biggest scandal,https://www.bbc.com/sport/rugby-union/videos/c5y9ezqlddwo,How a joke shop blood capsule unleashed a chain of events that shook rugby to its core.,"Sat, 22 Mar 2025 11:14:04 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
James nets Wales' opening 2026 World Cup qualifying goal,https://www.bbc.com/sport/football/videos/c8j0njzrxymo,Watch as Dan James nets Wales' opening 2026 World Cup qualifying goal against Kazakhstan at Cardiff City Stadium.,"Sat, 22 Mar 2025 21:11:49 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Wales indiscipline let Scotland into the game - pundit reaction,https://www.bbc.com/sport/rugby-union/videos/c5y0ryl257no,"BBC Sport's Sonja McLaughlan, Emma Wassell, Deborah McCormack and Siwan Lillicrap discuss Scotland's narrow win over Wales in the women's Six Nations and whether Georgia Evans' two yellow cards allowed the hosts into the game.","Sat, 22 Mar 2025 20:47:55 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Van der Poel wins thrilling Milan-San Remo,https://www.bbc.com/sport/cycling/articles/c93n4zpklexo,Mathieu van der Poel holds off Filippo Ganna and Tadej Pogacar in a thriller to win the Milan-San Remo one-day classic for the second time.,"Sat, 22 Mar 2025 17:53:52 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
McCann's rollercoaster UFC career in pictures,https://www.bbc.com/sport/mixed-martial-arts/articles/cd7e93q9qgjo,"The best pictures from Molly McCann's UFC career, which had as many lows as highs.","Sun, 23 Mar 2025 00:21:13 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Bates hat-trick as Bristol beat Exeter in 14-try thriller,https://www.bbc.com/sport/rugby-union/articles/cdelw1432x3o,Bristol Bears kept up the pressure on Bath at the top of the Premiership with a thrilling 52-38 win over Exeter Chiefs at Ashton Gate in a game of 14 tries.,"Sat, 22 Mar 2025 21:30:22 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Pulse upset champions Lightning for two wins from two,https://www.bbc.com/sport/netball/articles/c9vy4d2rez7o,London Pulse make it two wins from two to start the new Netball Super League season with a 77-51 win over defending champions Loughborough Lightning.,"Sat, 22 Mar 2025 21:15:12 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Leeds edge past champions Wigan in gripping contest,https://www.bbc.com/sport/rugby-league/articles/c789km79lklo,Leeds Rhinos inflict a narrow 12-10 defeat on champions Wigan Warriors in a gripping Super League encounter.,"Sat, 22 Mar 2025 19:32:17 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Icon Dhoni gears up for 18th IPL at age of 43,https://www.bbc.com/news/articles/c5y2z448e8xo,"Dhoni, who turns 44 in July, is playing his 18th straight IPL season. Will this be his swansong?","Sun, 23 Mar 2025 01:50:23 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'My parents didn't want me because I was a girl',https://www.bbc.com/sport/mixed-martial-arts/articles/cp8lr0p6d0ro,Puja Tomar - the first Indian woman to fight in the UFC - says her parents did not want her initially because she was a girl.,"Sat, 22 Mar 2025 08:01:42 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Anning wins historic world indoor 400m gold for GB,https://www.bbc.com/sport/athletics/articles/cd92wp3z0gpo,Great Britain's Amber Anning announces herself on the global stage by winning women's 400m gold at the World Athletics Indoor Championships.,"Sat, 22 Mar 2025 14:17:37 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Benson inspires stunning Quins comeback against Saracens,https://www.bbc.com/sport/rugby-union/articles/cdxqk1ez3d5o,Half-time substitute Jamie Benson inspires a second-half comeback as Harlequins stun Saracens in the London derby.,"Sat, 22 Mar 2025 18:54:07 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Rangers hit five past Hibs to retain SWPL Cup,https://www.bbc.com/sport/football/articles/cp8lx69y670o,Rangers cruise to a 5-0 win over league leaders Hibernian to retain the SWPL Cup at Fir Park.,"Sat, 22 Mar 2025 18:45:51 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
France survive red card to beat Ireland in Six Nations opener,https://www.bbc.com/sport/articles/c4g0vv77vdyo,France begin the Women's Six Nations with a 27-15 win over Ireland in Belfast despite a 20-minute red card for Gabrielle Vernier.,"Sat, 22 Mar 2025 16:44:15 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Benetton beat Edinburgh with last-minute try,https://www.bbc.com/sport/rugby-union/articles/cx2gd9q0n80o,Benetton scored a last-minute try to snatch a three-point victory over Edinburgh after visiting centre Mosese Tuipulotu had been sent off late on in the United Rugby Championship match at Stadio di Monigo.,"Sat, 22 Mar 2025 18:31:36 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"The Rumble in the Jungle, by those who witnessed it",https://www.bbc.co.uk/sport/boxing/29796214,BBC Sport speaks to those who witnessed the epic heavyweight title fight between Muhammad Ali and George Foreman in Zaire.,"Wed, 30 Oct 2024 09:26:53 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Ospreys defeat Connacht in 12-try URC thriller,https://www.bbc.com/sport/rugby-union/articles/c39ve0w3wx0o,Ospreys boost hopes of a United Rugby Championship play-off place with a remarkable victory against Connacht.,"Sat, 22 Mar 2025 19:32:10 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Players' union seeks court order against ATP Tour,https://www.bbc.com/sport/tennis/articles/c0q1vyp54dxo,The Professional Tennis Players' Association (PTPA) is seeking a court order against the ATP over dealings with players.,"Sat, 22 Mar 2025 19:13:53 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Tomkins leads Catalans to comfortable win at Castleford,https://www.bbc.com/sport/rugby-league/articles/c7984l81737o,Sam Tomkins scores 14 points as Catalans Dragons enjoy a comfortable 26-4 Super League success at Castleford Tigers.,"Sat, 22 Mar 2025 17:00:01 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'Disappointed' Caudery misses out on world indoor medal,https://www.bbc.com/sport/athletics/articles/c5y06gwx34jo,Great Britain's Molly Caudery is unable to defend her women's pole vault title as she finishes fourth at the World Indoor Athletics Championships.,"Sat, 22 Mar 2025 08:59:55 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
The ex-Preston defender managing two national teams,https://www.bbc.com/sport/football/articles/cvgp5z0rvvjo,"International managers ordinarily have fewer games in which to prove themselves, but that is not a problem facing Gibraltar men's and women's coach Scott Wiseman.","Sat, 22 Mar 2025 09:04:24 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Scarratt keen to play part in England's 'big year',https://www.bbc.com/sport/rugby-union/articles/cwyd43n9n03o,"Experienced centre Emily Scarratt wants to play her part in a ""big year ahead"" for England, with a home Rugby World Cup to come this summer.","Sat, 22 Mar 2025 07:02:07 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'He's gone and done it again!' - Ingebrigtsen wins first indoor world title,https://www.bbc.com/sport/athletics/videos/czje8w23yvwo,"Norway's Jakob Ingebrigtsen overtakes Ethiopia's Berihu Aregawi in the final stretch to win the 3000m gold medal - his first world indoor title of his career at the World Indoor Athletics Championships in Nanjing, China.","Sat, 22 Mar 2025 12:26:03 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'It's been a whirlwind!' - Wassell on tumour recovery and World Cup hopes,https://www.bbc.com/sport/rugby-union/videos/crlx7g0zw1do,"Scotland's Emma Wassell speaks to the BBC's Sonja McLaughlan about how her recovery from a chest tumour is going and how she is preparing to make her comeback to rugby, with hopes of making the Scotland squad for the 2025 Women's Rugby World Cup.","Sat, 22 Mar 2025 18:33:39 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Forest hold off Stoke fight back to win National League Cup,https://www.bbc.com/sport/football/videos/c05mq32j12qo,Nottingham Forest see off an attempted Stoke City fight back to win the Women's National League Cup final 3-1 at the Bescot Stadium.,"Sat, 22 Mar 2025 19:41:25 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"Hamilton, Button and Jordan take part in 2010 F1 Pub Quiz",https://www.bbc.com/sport/formula1/videos/cp3y0gvy0q9o,"Watch the best moments from BBC Sport's 'The Great British F1 Pub Quiz' that aired ahead of the 2010 Silverstone Grand Prix, with Lewis Hamilton, Jenson Button and Eddie Jordan taking part in a pub quiz, with host Al Murray.","Sat, 22 Mar 2025 19:59:43 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
A game of 'missed opportunities' - reaction as France beat Ireland,https://www.bbc.com/sport/rugby-union/videos/ckg1484e5jvo,"Watch the post-match analysis from BBC Sport's Orlan Bannon, Lindsay Peat & Claire Small after Ireland are beaten 27-15 by France in the Women's Six Nations.","Sat, 22 Mar 2025 15:46:02 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Ulster survive scare against bottom side Dragons,https://www.bbc.com/sport/rugby-union/articles/cx20jq1qeglo,Ulster survive a huge scare against the Dragons to win 34-30 and keep their hopes of a top-eight finish in the United Rugby Championship alive.,"Sat, 22 Mar 2025 19:02:30 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Five talking points from Tuchel's first game as England boss,https://www.bbc.com/sport/football/articles/cjd342215v0o,BBC Sport has a look at some of the talking points from England's win over Albania in Thomas Tuchel's first game in charge.,"Fri, 21 Mar 2025 23:46:39 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
George Foreman's life in pictures,https://www.bbc.com/news/articles/cd659xxn793o,"A look back at the life of American boxing heavyweight legend George Foreman, who has died aged 76.","Sat, 22 Mar 2025 05:03:59 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'He does everything right' - the remarkable rise of Lewis-Skelly,https://www.bbc.com/sport/football/articles/cgq95n78xp3o,"In October, Myles Lewis-Skelly was starting for Arsenal's U21s against MK Dons in the EFL Trophy. Less than six months later, he is an England goalscorer - and BBC Sport charts his rise.","Fri, 21 Mar 2025 22:58:27 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Groundbreaking but controversial - new IOC president Coventry,https://www.bbc.com/sport/olympics/articles/cgm1kvkner0o,Kirsty Coventry will become the 10th International Olympic Committee president - but why is she both a groundbreaking and controversial choice?,"Fri, 21 Mar 2025 09:40:39 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
You can't write off Chelsea quadruple - Anita Asante,https://www.bbc.com/sport/football/articles/ckgzd02079do,"In her latest column, Anita Asante discusses why Chelsea can still win the quadruple and cannot be written off after their defeat by Manchester City.","Fri, 21 Mar 2025 12:15:25 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Why are Chelsea stockpiling so many young players?,https://www.bbc.com/sport/football/articles/c0jgyv5w788o,Chelsea have six deals for rising stars lined up and have just signed two more young talents from Portuguese side Sporting. Why? And how can they afford it?,"Thu, 20 Mar 2025 20:18:48 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
The flamboyant deal-maker of Formula 1 - Eddie Jordan obituary,https://www.bbc.com/sport/formula1/articles/c4gp474y92vo,"Formula 1 team boss Eddie Jordan was a rogue who was sometimes loveable, sometimes dodgy, occasionally both at the same time.","Thu, 20 Mar 2025 09:30:06 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'I signed Barcelona deal - then had a stroke at 24',https://www.bbc.com/sport/football/articles/c87d7rn1ejvo,Goalkeeper Ellie Roebuck suffered a stroke six months after being part of the England squad which reached the World Cup final - this is the story of her remarkable comeback.,"Wed, 19 Feb 2025 06:31:17 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"A cash-filled briefcase, a missing shield and the beating of Australia",https://www.bbc.com/sport/rugby-league/articles/c4g0d4n728qo,"When England's women face Australia in Las Vegas on Saturday night, they can thank the Great Britain trailblazers who overcame remarkable odds just to get a Test series on - and then won it.","Thu, 27 Feb 2025 06:31:57 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
I was effectively homeless after getting sacked - Stoney,https://www.bbc.com/sport/football/articles/c62z76ewgn0o,Former England captain Casey Stoney tells BBC Sport how she and her family have rebuilt their lives after her sacking by San Diego Wave left them effectively homeless.,"Sun, 02 Mar 2025 06:09:06 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'Like a Jason Bourne movie' - how Afghan women's team fled Taliban,https://www.bbc.com/sport/cricket/articles/cx2k1z7zg8do,"The Afghanistan Women's XI played their first match after an evacuation likened to ""a Jason Bourne movie"", led by three women on the other side of the world.","Tue, 11 Feb 2025 06:26:16 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'She was like a tsunami' - the unstoppable rise of Bonmati,https://www.bbc.co.uk/sport/football/67691132,"From the moment she was named, Aitana Bonmati has stood out from the rest and stood up for something more than herself.","Mon, 28 Oct 2024 21:55:39 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'I gave everything to boxing and still have nothing',https://www.bbc.com/sport/boxing/articles/cwyl3y7yyx1o,Heather Hardy tells BBC Sport how she is adapting to life outside of boxing after the former world champion was left with a life-threatening injury.,"Tue, 01 Oct 2024 08:00:06 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
How a Facebook advert changed a life and the look of a sport,https://www.bbc.com/sport/american-football/articles/c5yk93jkj4xo,"Phoebe Schecter had watched two Super Bowls and found them both ""boring"" before a move to the UK sparked an unlikely NFL career","Tue, 27 Aug 2024 08:03:20 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"Chinese GP build-up: Piastri on pole, Hamilton starts fifth LIVE!",https://www.skysports.com/f1/live-blog/12040/13332079/f1-chinese-gp-live-race-qualifying-sprint-practice-updates-results-stream-highlights-from-shanghai-round,,"Sun, 23 Mar 2025 06:00:00 GMT",Sports,Liveblog,['Liveblog'],https://www.skysports.com/rss/12040
Hovland in three-way tie for lead at Valspar with Lowry still in hunt,https://www.skysports.com/golf/news/12040/13334159/pga-tour-golf-viktor-hovland-in-three-way-tie-for-the-lead-in-valspar-championship,"Viktor Hovland was steady amid a wild Saturday of charges and collapses at the Valspar Championship, leaving him in a three-way tie for the lead at Innisbrook with two dozen players still very much in the mix.","Sat, 22 Mar 2025 23:40:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
St Helens 12-14 Warrington,https://www.skysports.com/watch/video/13333519/st-helens-12-14-warrington-wolves-super-league-highlights,Highlights of the Super League match between St Helens and Warrington Wolves.,"Fri, 21 Mar 2025 22:10:00 GMT",Sports,Video,['Video'],https://www.skysports.com/rss/12040
Wakefield 12-16 Hull FC,https://www.skysports.com/watch/video/13333528/wakefield-trinity-12-16-hull-fc-super-league-highlights,Highlights of the Super League match between Wakefield Trinity and Hull FC.,"Sat, 22 Mar 2025 00:00:00 GMT",Sports,Video,['Video'],https://www.skysports.com/rss/12040
FIVE-STAR! Rangers trounce Hibernian to retain Sky Sports Cup,https://www.skysports.com/watch/video/13333953/rangers-trounce-hibs-to-retain-sky-sports-cup,Highlights of the Sky Sports Cup final between Rangers and Hibernian.,"Sat, 22 Mar 2025 17:20:00 GMT",Sports,Video,['Video'],https://www.skysports.com/rss/12040
Wales kick off World Cup qualifying with win over Kazakhstan,https://www.skysports.com/football/wales-vs-kazakhstan/report/525563,Wales opened their World Cup campaign with a 3-1 victory over Kazakhstan.,"Sat, 22 Mar 2025 21:51:00 GMT",Sports,Report,['Report'],https://www.skysports.com/rss/12040
No repeat of Indian Wells heroics for Draper amid fan exodus disruption in Miami,https://www.skysports.com/tennis/news/12040/13333898/jack-draper-jakub-mensik-beats-indian-wells-champion-in-miami-open-amid-disruption-of-mass-fan-exodus,Indian Wells champion Jack Draper was toppled by a blizzard of blistering winners from Jakub Mensik amid a bizarre mass fan exodus disruption midway through the match at the Miami Open.,"Sat, 22 Mar 2025 21:26:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Tennis players' union accuses ATP of 'schoolyard bully behaviour',https://www.skysports.com/tennis/news/12040/13334084/professional-tennis-players-association-accuses-atp-of-schoolyard-bully-behaviour,The Professional Tennis Players Association has accused the ATP of attempting to coerce players and is seeking a court order barring such conduct.,"Sat, 22 Mar 2025 20:25:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
France hold off Ireland as Scotland edge Wales in Women's Six Nations,https://www.skysports.com/rugby-union/news/12040/13334061/womens-six-nations-france-hold-off-a-second-half-ireland-fightback-and-scotland-edge-wales,"France held off a second-half Ireland fightback to claim a 27-15 victory in the
opening match of the 2025 Women's Six Nations in Belfast.","Sat, 22 Mar 2025 19:32:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
"'An emotional time, it's taken a lot out of me' - Raducanu set for next Miami test",https://www.skysports.com/tennis/news/12040/13333897/emma-raducanu-british-no-2-set-to-face-american-mccartney-kessler-in-third-round-at-miami-open,"Emma Raducanu has revealed it's been an ""emotional time"" after a difficult year which has taken a lot out of her as she prepares to face American McCartney Kessler in the third round of the Miami Open on Sunday.","Sat, 22 Mar 2025 18:05:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Anning makes British sporting history with 400m gold at World Indoors,https://www.skysports.com/athletics/news/12040/13333885/amber-anning-makes-british-sporting-history-with-400m-gold-at-world-athletics-indoor-championships,Amber Anning stormed to 400 metres gold to claim her first senior individual international medal on the second day of the World Athletics Indoor Championships in China.,"Sat, 22 Mar 2025 16:57:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Tuchel's mission to find a structure for Bellingham: 'We need to help him',https://www.skysports.com/football/news/12040/13333744/jude-bellingham-thomas-tuchels-mission-to-find-structure-for-real-madrid-midfielder-in-england-side,Thomas Tuchel says his mission is to build a team around Jude Bellingham which brings the best out of one of England's top players.,"Sat, 22 Mar 2025 18:30:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Clarke: Retaining top tier Nations League status 'sets down marker',https://www.skysports.com/football/news/12040/13333826/steve-clarke-scotland-boss-hopes-retaining-top-tier-nations-league-status-sets-down-marker-ahead-of-world-cup-qualifying,"Scotland head coach Steve Clarke hopes that retaining top-tier status in the Nations League will ""set down a marker"" for 2026 World Cup qualifying.","Sat, 22 Mar 2025 15:45:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Fourteen-year-old set to play on World Snooker Tour,https://www.skysports.com/snooker/news/12040/13333863/michal-szubarczyk-world-snooker-tour-nominate-14-year-old-for-two-year-card,The World Snooker Tour looks set to have its youngest ever professional player after nominating 14-year-old Michal Szubarczyk for a two-year card.,"Sat, 22 Mar 2025 16:35:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Super League: Leeds hold off Wigan to win tense clash - as it happened,https://www.skysports.com/rugby-league/live-blog/12040/13333684/super-league-live-scores-updates-highlights-leeds-rhinos-vs-wigan-warriors-in-round-five,,"Sat, 22 Mar 2025 16:30:00 GMT",Sports,Liveblog,['Liveblog'],https://www.skysports.com/rss/12040
Miami Open scores:  Tiafoe in action overnight with Raducanu playing Sunday,https://www.skysports.com/tennis/scores-schedule,"Keep up with the latest scores, results and schedule from the Miami Open. Watch the ATP and WTA tournaments live on Sky.","Sat, 22 Mar 2025 21:30:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Norris sees Mercedes threat as 'uncertain' Chinese GP predicted,https://www.skysports.com/f1/news/12040/13333681/chinese-gp-mclaren-see-mercedes-threat-amid-f1-grids-expected-strategy-and-tyre-challenges-for-race,"After a chaotic season-opener in Melbourne, F1 is set for another unpredictable race in Sunday's Chinese Grand Prix.","Sat, 22 Mar 2025 15:00:00 GMT",Sports,News Story,['News Story'],https://www.skysports.com/rss/12040
Merson on Tuchel's England: 'Play the Premier League way? It's naive',https://www.skysports.com/football/news/12040/13333782/paul-merson-on-thomas-tuchels-england-play-the-premier-league-way-its-naive,Paul Merson says England will have no chance of winning the World Cup playing high-tempo Premier League football.,"Sat, 22 Mar 2025 16:15:00 GMT",Sports,Article/Blog,['Article/Blog'],https://www.skysports.com/rss/12040
Like watching Leeds United! | Rhinos take the lead after unusual HEADED assist,https://www.skysports.com/watch/video/13334063/like-watching-leeds-united-rhinos-take-the-lead-after-bizarre-assist-of-halls-head,Leeds Rhinos take the lead after the ball bounces off Ryan Hall's head to allow Jack Sinfield to score the try.,"Sat, 22 Mar 2025 19:16:00 GMT",Sports,Video,['Video'],https://www.skysports.com/rss/12040
Hosts edge Headingley thriller! Leeds Rhinos 12-10 Wigan Warriors,https://www.skysports.com/watch/video/13334079/leeds-rhinos-12-10-wigan-warriors-super-league-highlights,Highlights of the Super League match between Leeds Rhinos and Wigan Warriors.,"Sat, 22 Mar 2025 19:41:00 GMT",Sports,Video,['Video'],https://www.skysports.com/rss/12040
Taylor Swift Breaks 100-Day Instagram Hiatus to Praise Selena Gomez's 'I Said I Love You First': 'I Love This Album So Much',https://variety.com/2025/music/news/taylor-swift-praise-selena-gomez-i-said-i-love-you-first-1236345773/,"Taylor Swift returned to Instagram Saturday after not posting on the app for 100 days to praise Selena Gomez's ""I Said I Love You First,"" the ""Only Murders in the Building"" star's new musical collaboration with her fiancé Benny Blanco. ""[Selena Gomez] & [Benny Blanco] I LOVE THIS ALBUM SO MUCH OH MY GODDDDDDDDDDDD,"" Swift [...]","Sat, 22 Mar 2025 22:01:58 +0000",Entertainment,News,"['News', 'Selena Gomez', 'Taylor Swift']",https://variety.com/feed/
"Dead & Company, Night 2: Still More Visual Content Added to Sphere Residency, in What Fans Herald as a Peak Performance",https://variety.com/2025/music/news/dead-company-night-2-sphere-residency-visual-content-added-1236345739/,"Las Vegas is filled with even-better-off Deadheads, now that Dead & Company has played the second night of its second Sphere residency, and captivated multi-night attendees with a show that added plenty of fresh visuals not seen on the opening night, as well as what many on hand were describing as an even more intense [...]","Sat, 22 Mar 2025 20:56:43 +0000",Entertainment,News,"['News', 'Bob Weir', 'Dead & Company', 'Dead and Company', 'John Mayer', 'Sphere']",https://variety.com/feed/
